municipio,latitude,longitude,mes,acidentes_previstos
"Município (-6.63, -42.69)",-6.62606,-42.6881,Mai,200
"Município (-6.63, -42.69)",-6.62606,-42.6881,Jun,200
"Município (-6.63, -42.69)",-6.62606,-42.6881,Jul,200
"Município (-6.63, -42.69)",-6.62606,-42.6881,Set,200
"Município (-6.63, -42.69)",-6.62606,-42.6881,Out,200
"Município (-6.63, -42.69)",-6.62606,-42.6881,Nov,200
"Município (-6.63, -35.91)",-6.63161,-35.9101,Fev,200
"Município (-6.63, -35.91)",-6.63161,-35.9101,Abr,200
"Município (-6.63, -35.91)",-6.63161,-35.9101,Mai,200
"Município (-6.63, -35.91)",-6.63161,-35.9101,Jun,200
"Município (-6.63, -35.91)",-6.63161,-35.9101,Jul,200
"Município (-6.63, -35.91)",-6.63161,-35.9101,Nov,200
"Município (-6.63, -35.3)",-6.63323,-35.2966,Abr,200
"Município (-6.63, -35.3)",-6.63323,-35.2966,Nov,200
"Município (-6.63, -36.26)",-6.63484,-36.2601,Jan,200
"Município (-6.63, -36.26)",-6.63484,-36.2601,Fev,200
"Município (-6.63, -36.26)",-6.63484,-36.2601,Abr,200
"Município (-6.63, -36.26)",-6.63484,-36.2601,Mai,200
"Município (-6.63, -36.26)",-6.63484,-36.2601,Jun,200
"Município (-6.63, -36.26)",-6.63484,-36.2601,Jul,200
"Município (-6.63, -36.26)",-6.63484,-36.2601,Ago,200
"Município (-6.63, -36.26)",-6.63484,-36.2601,Set,200
"Município (-6.63, -36.26)",-6.63484,-36.2601,Out,200
"Município (-6.64, -35.78)",-6.6386,-35.7778,Jan,200
"Município (-6.64, -35.78)",-6.6386,-35.7778,Fev,200
"Município (-6.64, -35.78)",-6.6386,-35.7778,Mar,200
"Município (-6.64, -35.78)",-6.6386,-35.7778,Abr,200
"Município (-6.64, -35.78)",-6.6386,-35.7778,Mai,200
"Município (-6.64, -35.78)",-6.6386,-35.7778,Jun,200
"Município (-6.64, -35.78)",-6.6386,-35.7778,Jul,200
"Município (-6.64, -35.78)",-6.6386,-35.7778,Ago,200
"Município (-6.64, -35.78)",-6.6386,-35.7778,Set,200
"Município (-6.64, -35.78)",-6.6386,-35.7778,Out,200
"Município (-6.64, -35.78)",-6.6386,-35.7778,Nov,200
"Município (-6.64, -35.78)",-6.6386,-35.7778,Dez,200
"Município (-6.64, -38.7)",-6.63893,-38.7008,Jan,200
"Município (-6.64, -38.7)",-6.63893,-38.7008,Fev,200
"Município (-6.64, -38.7)",-6.63893,-38.7008,Mar,200
"Município (-6.64, -38.7)",-6.63893,-38.7008,Abr,200
"Município (-6.64, -38.7)",-6.63893,-38.7008,Mai,200
"Município (-6.64, -38.7)",-6.63893,-38.7008,Jun,200
"Município (-6.64, -38.7)",-6.63893,-38.7008,Jul,200
"Município (-6.64, -38.7)",-6.63893,-38.7008,Ago,200
"Município (-6.64, -38.7)",-6.63893,-38.7008,Set,200
"Município (-6.64, -38.7)",-6.63893,-38.7008,Out,200
"Município (-6.64, -38.7)",-6.63893,-38.7008,Nov,200
"Município (-6.64, -38.7)",-6.63893,-38.7008,Dez,200
"Município (-6.64, -51.99)",-6.64254,-51.9904,Jan,200
"Município (-6.64, -51.99)",-6.64254,-51.9904,Fev,200
"Município (-6.64, -51.99)",-6.64254,-51.9904,Mar,200
"Município (-6.64, -51.99)",-6.64254,-51.9904,Abr,200
"Município (-6.64, -51.99)",-6.64254,-51.9904,Mai,200
"Município (-6.64, -51.99)",-6.64254,-51.9904,Jun,200
"Município (-6.64, -51.99)",-6.64254,-51.9904,Jul,200
"Município (-6.64, -51.99)",-6.64254,-51.9904,Ago,200
"Município (-6.64, -51.99)",-6.64254,-51.9904,Set,200
"Município (-6.64, -51.99)",-6.64254,-51.9904,Out,200
"Município (-6.64, -51.99)",-6.64254,-51.9904,Nov,200
"Município (-6.64, -51.99)",-6.64254,-51.9904,Dez,200
"Município (-6.65, -42.54)",-6.65075,-42.5418,Jan,200
"Município (-6.65, -42.54)",-6.65075,-42.5418,Fev,200
"Município (-6.65, -42.54)",-6.65075,-42.5418,Mar,200
"Município (-6.65, -42.54)",-6.65075,-42.5418,Abr,200
"Município (-6.65, -42.54)",-6.65075,-42.5418,Mai,200
"Município (-6.65, -42.54)",-6.65075,-42.5418,Jun,200
"Município (-6.65, -42.54)",-6.65075,-42.5418,Jul,200
"Município (-6.65, -42.54)",-6.65075,-42.5418,Ago,200
"Município (-6.65, -42.54)",-6.65075,-42.5418,Set,200
"Município (-6.65, -42.54)",-6.65075,-42.5418,Out,200
"Município (-6.65, -42.54)",-6.65075,-42.5418,Nov,200
"Município (-6.65, -42.54)",-6.65075,-42.5418,Dez,200
"Município (-6.66, -69.87)",-6.65677,-69.8662,Jan,200
"Município (-6.66, -69.87)",-6.65677,-69.8662,Fev,200
"Município (-6.66, -69.87)",-6.65677,-69.8662,Mar,200
"Município (-6.66, -69.87)",-6.65677,-69.8662,Abr,200
"Município (-6.66, -69.87)",-6.65677,-69.8662,Mai,200
"Município (-6.66, -69.87)",-6.65677,-69.8662,Jun,200
"Município (-6.66, -69.87)",-6.65677,-69.8662,Jul,200
"Município (-6.66, -69.87)",-6.65677,-69.8662,Ago,200
"Município (-6.66, -69.87)",-6.65677,-69.8662,Set,200
"Município (-6.66, -69.87)",-6.65677,-69.8662,Out,200
"Município (-6.66, -69.87)",-6.65677,-69.8662,Nov,200
"Município (-6.66, -69.87)",-6.65677,-69.8662,Dez,200
"Município (-6.66, -37.4)",-6.66031,-37.3996,Mar,200
"Município (-6.66, -37.4)",-6.66031,-37.3996,Abr,200
"Município (-6.66, -37.4)",-6.66031,-37.3996,Out,200
"Município (-6.66, -41.7)",-6.665,-41.7041,Jan,200
"Município (-6.66, -41.7)",-6.665,-41.7041,Fev,200
"Município (-6.66, -41.7)",-6.665,-41.7041,Mar,200
"Município (-6.66, -41.7)",-6.665,-41.7041,Abr,200
"Município (-6.66, -41.7)",-6.665,-41.7041,Mai,200
"Município (-6.66, -41.7)",-6.665,-41.7041,Jun,200
"Município (-6.66, -41.7)",-6.665,-41.7041,Jul,200
"Município (-6.66, -41.7)",-6.665,-41.7041,Ago,200
"Município (-6.66, -41.7)",-6.665,-41.7041,Set,200
"Município (-6.66, -41.7)",-6.665,-41.7041,Out,200
"Município (-6.66, -41.7)",-6.665,-41.7041,Nov,200
"Município (-6.66, -41.7)",-6.665,-41.7041,Dez,200
"Município (-6.67, -36.42)",-6.67122,-36.422,Jan,200
"Município (-6.67, -36.42)",-6.67122,-36.422,Fev,200
"Município (-6.67, -36.42)",-6.67122,-36.422,Mar,200
"Município (-6.67, -36.42)",-6.67122,-36.422,Abr,200
"Município (-6.67, -36.42)",-6.67122,-36.422,Mai,200
"Município (-6.67, -36.42)",-6.67122,-36.422,Jun,200
"Município (-6.67, -36.42)",-6.67122,-36.422,Jul,200
"Município (-6.67, -36.42)",-6.67122,-36.422,Ago,200
"Município (-6.67, -36.42)",-6.67122,-36.422,Set,200
"Município (-6.67, -36.42)",-6.67122,-36.422,Out,200
"Município (-6.67, -36.42)",-6.67122,-36.422,Nov,200
"Município (-6.67, -36.42)",-6.67122,-36.422,Dez,200
"Município (-6.67, -35.37)",-6.67213,-35.3706,Abr,200
"Município (-6.67, -35.37)",-6.67213,-35.3706,Jun,200
"Município (-6.67, -35.37)",-6.67213,-35.3706,Ago,200
"Município (-6.68, -39.75)",-6.67838,-39.753,Jan,200
"Município (-6.68, -39.75)",-6.67838,-39.753,Fev,200
"Município (-6.68, -39.75)",-6.67838,-39.753,Mar,200
"Município (-6.68, -39.75)",-6.67838,-39.753,Abr,200
"Município (-6.68, -39.75)",-6.67838,-39.753,Mai,200
"Município (-6.68, -39.75)",-6.67838,-39.753,Jun,200
"Município (-6.68, -39.75)",-6.67838,-39.753,Jul,200
"Município (-6.68, -39.75)",-6.67838,-39.753,Ago,200
"Município (-6.68, -39.75)",-6.67838,-39.753,Set,200
"Município (-6.68, -39.75)",-6.67838,-39.753,Out,200
"Município (-6.68, -39.75)",-6.67838,-39.753,Nov,200
"Município (-6.68, -39.75)",-6.67838,-39.753,Dez,200
"Município (-6.68, -36.66)",-6.68491,-36.6566,Jan,200
"Município (-6.68, -36.66)",-6.68491,-36.6566,Fev,200
"Município (-6.68, -36.66)",-6.68491,-36.6566,Mar,200
"Município (-6.68, -36.66)",-6.68491,-36.6566,Abr,200
"Município (-6.68, -36.66)",-6.68491,-36.6566,Mai,200
"Município (-6.68, -36.66)",-6.68491,-36.6566,Jun,200
"Município (-6.68, -36.66)",-6.68491,-36.6566,Jul,200
"Município (-6.68, -36.66)",-6.68491,-36.6566,Ago,200
"Município (-6.68, -36.66)",-6.68491,-36.6566,Set,200
"Município (-6.68, -36.66)",-6.68491,-36.6566,Out,200
"Município (-6.68, -36.66)",-6.68491,-36.6566,Nov,200
"Município (-6.68, -36.66)",-6.68491,-36.6566,Dez,200
"Município (-6.69, -35.44)",-6.68527,-35.4379,Fev,200
"Município (-6.69, -35.44)",-6.68527,-35.4379,Mar,200
"Município (-6.69, -35.44)",-6.68527,-35.4379,Abr,200
"Município (-6.69, -35.44)",-6.68527,-35.4379,Mai,200
"Município (-6.69, -35.44)",-6.68527,-35.4379,Jun,200
"Município (-6.69, -35.44)",-6.68527,-35.4379,Jul,200
"Município (-6.69, -35.44)",-6.68527,-35.4379,Out,200
"Município (-6.69, -35.44)",-6.68527,-35.4379,Nov,200
"Município (-6.69, -35.44)",-6.68527,-35.4379,Dez,200
"Município (-6.68, -35.42)",-6.68499,-35.418,Fev,200
"Município (-6.68, -35.42)",-6.68499,-35.418,Abr,200
"Município (-6.68, -35.42)",-6.68499,-35.418,Mai,200
"Município (-6.69, -34.94)",-6.69209,-34.9381,Jan,200
"Município (-6.69, -34.94)",-6.69209,-34.9381,Fev,200
"Município (-6.69, -34.94)",-6.69209,-34.9381,Mar,200
"Município (-6.69, -34.94)",-6.69209,-34.9381,Mai,200
"Município (-6.69, -34.94)",-6.69209,-34.9381,Jun,200
"Município (-6.69, -34.94)",-6.69209,-34.9381,Jul,200
"Município (-6.69, -34.94)",-6.69209,-34.9381,Ago,200
"Município (-6.69, -34.94)",-6.69209,-34.9381,Set,200
"Município (-6.69, -34.94)",-6.69209,-34.9381,Out,200
"Município (-6.69, -34.94)",-6.69209,-34.9381,Nov,200
"Município (-6.69, -34.94)",-6.69209,-34.9381,Dez,200
"Município (-6.7, -36.94)",-6.6958,-36.9428,Jan,200
"Município (-6.7, -36.94)",-6.6958,-36.9428,Fev,200
"Município (-6.7, -36.94)",-6.6958,-36.9428,Mar,200
"Município (-6.7, -36.94)",-6.6958,-36.9428,Abr,200
"Município (-6.7, -36.94)",-6.6958,-36.9428,Mai,200
"Município (-6.7, -36.94)",-6.6958,-36.9428,Jun,200
"Município (-6.7, -36.94)",-6.6958,-36.9428,Jul,200
"Município (-6.7, -36.94)",-6.6958,-36.9428,Ago,200
"Município (-6.7, -36.94)",-6.6958,-36.9428,Set,200
"Município (-6.7, -36.94)",-6.6958,-36.9428,Out,200
"Município (-6.7, -36.94)",-6.6958,-36.9428,Nov,200
"Município (-6.7, -36.94)",-6.6958,-36.9428,Dez,200
"Município (-6.71, -37.2)",-6.71387,-37.2027,Ago,200
"Município (-6.72, -47.76)",-6.71591,-47.7597,Jan,200
"Município (-6.72, -47.76)",-6.71591,-47.7597,Fev,200
"Município (-6.72, -47.76)",-6.71591,-47.7597,Mar,200
"Município (-6.72, -47.76)",-6.71591,-47.7597,Abr,200
"Município (-6.72, -47.76)",-6.71591,-47.7597,Mai,200
"Município (-6.72, -47.76)",-6.71591,-47.7597,Jun,200
"Município (-6.72, -47.76)",-6.71591,-47.7597,Jul,200
"Município (-6.72, -47.76)",-6.71591,-47.7597,Ago,200
"Município (-6.72, -47.76)",-6.71591,-47.7597,Set,200
"Município (-6.72, -47.76)",-6.71591,-47.7597,Out,200
"Município (-6.72, -47.76)",-6.71591,-47.7597,Nov,200
"Município (-6.72, -47.76)",-6.71591,-47.7597,Dez,200
"Município (-6.72, -36.07)",-6.71816,-36.0671,Fev,200
"Município (-6.72, -36.07)",-6.71816,-36.0671,Mar,200
"Município (-6.72, -36.07)",-6.71816,-36.0671,Abr,200
"Município (-6.72, -36.07)",-6.71816,-36.0671,Mai,200
"Município (-6.72, -36.07)",-6.71816,-36.0671,Jun,200
"Município (-6.72, -36.07)",-6.71816,-36.0671,Jul,200
"Município (-6.72, -36.07)",-6.71816,-36.0671,Ago,200
"Município (-6.72, -36.07)",-6.71816,-36.0671,Set,200
"Município (-6.72, -36.07)",-6.71816,-36.0671,Out,200
"Município (-6.72, -36.07)",-6.71816,-36.0671,Nov,200
"Município (-6.72, -36.07)",-6.71816,-36.0671,Dez,200
"Município (-6.72, -38.71)",-6.71945,-38.7134,Jan,200
"Município (-6.72, -38.71)",-6.71945,-38.7134,Fev,200
"Município (-6.72, -38.71)",-6.71945,-38.7134,Mar,200
"Município (-6.72, -38.71)",-6.71945,-38.7134,Abr,200
"Município (-6.72, -38.71)",-6.71945,-38.7134,Mai,200
"Município (-6.72, -38.71)",-6.71945,-38.7134,Jun,200
"Município (-6.72, -38.71)",-6.71945,-38.7134,Jul,200
"Município (-6.72, -38.71)",-6.71945,-38.7134,Ago,200
"Município (-6.72, -38.71)",-6.71945,-38.7134,Out,200
"Município (-6.72, -38.71)",-6.71945,-38.7134,Nov,200
"Município (-6.72, -38.71)",-6.71945,-38.7134,Dez,200
"Município (-6.72, -38.45)",-6.72195,-38.4468,Jan,200
"Município (-6.72, -38.45)",-6.72195,-38.4468,Fev,200
"Município (-6.72, -38.45)",-6.72195,-38.4468,Mar,200
"Município (-6.72, -38.45)",-6.72195,-38.4468,Abr,200
"Município (-6.72, -38.45)",-6.72195,-38.4468,Mai,200
"Município (-6.72, -38.45)",-6.72195,-38.4468,Jun,200
"Município (-6.72, -38.45)",-6.72195,-38.4468,Jul,200
"Município (-6.72, -38.45)",-6.72195,-38.4468,Set,200
"Município (-6.72, -38.45)",-6.72195,-38.4468,Out,200
"Município (-6.72, -38.45)",-6.72195,-38.4468,Nov,200
"Município (-6.72, -38.45)",-6.72195,-38.4468,Dez,200
"Município (-6.72, -35.26)",-6.72325,-35.2639,Ago,200
"Município (-6.72, -35.26)",-6.72325,-35.2639,Set,200
"Município (-6.73, -37.57)",-6.7303,-37.5704,Ago,200
"Município (-6.73, -44.05)",-6.73047,-44.0471,Abr,200
"Município (-6.73, -44.05)",-6.73047,-44.0471,Jun,200
"Município (-6.73, -44.05)",-6.73047,-44.0471,Ago,200
"Município (-6.74, -35.52)",-6.74261,-35.5166,Mai,200
"Município (-6.74, -35.52)",-6.74261,-35.5166,Jun,200
"Município (-6.74, -35.52)",-6.74261,-35.5166,Ago,200
"Município (-6.74, -35.52)",-6.74261,-35.5166,Out,200
"Município (-6.74, -43.03)",-6.74463,-43.0261,Jan,200
"Município (-6.74, -43.03)",-6.74463,-43.0261,Fev,200
"Município (-6.74, -43.03)",-6.74463,-43.0261,Mar,200
"Município (-6.74, -43.03)",-6.74463,-43.0261,Abr,200
"Município (-6.74, -43.03)",-6.74463,-43.0261,Mai,200
"Município (-6.74, -43.03)",-6.74463,-43.0261,Jun,200
"Município (-6.74, -43.03)",-6.74463,-43.0261,Jul,200
"Município (-6.74, -43.03)",-6.74463,-43.0261,Ago,200
"Município (-6.74, -43.03)",-6.74463,-43.0261,Set,200
"Município (-6.74, -43.03)",-6.74463,-43.0261,Out,200
"Município (-6.74, -43.03)",-6.74463,-43.0261,Nov,200
"Município (-6.74, -43.03)",-6.74463,-43.0261,Dez,200
"Município (-6.74, -38.97)",-6.7448,-38.9706,Jan,200
"Município (-6.74, -38.97)",-6.7448,-38.9706,Fev,200
"Município (-6.74, -38.97)",-6.7448,-38.9706,Mar,200
"Município (-6.74, -38.97)",-6.7448,-38.9706,Abr,200
"Município (-6.74, -38.97)",-6.7448,-38.9706,Mai,200
"Município (-6.74, -38.97)",-6.7448,-38.9706,Jun,200
"Município (-6.74, -38.97)",-6.7448,-38.9706,Jul,200
"Município (-6.74, -38.97)",-6.7448,-38.9706,Ago,200
"Município (-6.74, -38.97)",-6.7448,-38.9706,Set,200
"Município (-6.74, -38.97)",-6.7448,-38.9706,Out,200
"Município (-6.74, -38.97)",-6.7448,-38.9706,Nov,200
"Município (-6.74, -38.97)",-6.7448,-38.9706,Dez,200
"Município (-6.75, -51.16)",-6.74687,-51.1626,Jan,200
"Município (-6.75, -51.16)",-6.74687,-51.1626,Fev,200
"Município (-6.75, -51.16)",-6.74687,-51.1626,Mar,200
"Município (-6.75, -51.16)",-6.74687,-51.1626,Abr,200
"Município (-6.75, -51.16)",-6.74687,-51.1626,Mai,200
"Município (-6.75, -51.16)",-6.74687,-51.1626,Jun,200
"Município (-6.75, -51.16)",-6.74687,-51.1626,Jul,200
"Município (-6.75, -51.16)",-6.74687,-51.1626,Ago,200
"Município (-6.75, -51.16)",-6.74687,-51.1626,Set,200
"Município (-6.75, -51.16)",-6.74687,-51.1626,Out,200
"Município (-6.75, -51.16)",-6.74687,-51.1626,Nov,200
"Município (-6.75, -51.16)",-6.74687,-51.1626,Dez,200
"Município (-6.75, -35.62)",-6.74775,-35.6246,Jan,200
"Município (-6.75, -35.62)",-6.74775,-35.6246,Fev,200
"Município (-6.75, -35.62)",-6.74775,-35.6246,Mar,200
"Município (-6.75, -35.62)",-6.74775,-35.6246,Abr,200
"Município (-6.75, -35.62)",-6.74775,-35.6246,Mai,200
"Município (-6.75, -35.62)",-6.74775,-35.6246,Jun,200
"Município (-6.75, -35.62)",-6.74775,-35.6246,Jul,200
"Município (-6.75, -35.62)",-6.74775,-35.6246,Ago,200
"Município (-6.75, -35.62)",-6.74775,-35.6246,Set,200
"Município (-6.75, -35.62)",-6.74775,-35.6246,Out,200
"Município (-6.75, -35.62)",-6.74775,-35.6246,Nov,200
"Município (-6.75, -35.62)",-6.74775,-35.6246,Dez,200
"Município (-6.75, -35.44)",-6.75127,-35.4372,Fev,200
"Município (-6.75, -35.44)",-6.75127,-35.4372,Mar,200
"Município (-6.75, -35.44)",-6.75127,-35.4372,Abr,200
"Município (-6.75, -35.44)",-6.75127,-35.4372,Jun,200
"Município (-6.75, -35.44)",-6.75127,-35.4372,Jul,200
"Município (-6.75, -35.44)",-6.75127,-35.4372,Ago,200
"Município (-6.75, -35.44)",-6.75127,-35.4372,Out,200
"Município (-6.75, -35.44)",-6.75127,-35.4372,Dez,200
"Município (-6.75, -38.23)",-6.75148,-38.2311,Jan,200
"Município (-6.75, -38.23)",-6.75148,-38.2311,Fev,200
"Município (-6.75, -38.23)",-6.75148,-38.2311,Mar,200
"Município (-6.75, -38.23)",-6.75148,-38.2311,Abr,200
"Município (-6.75, -38.23)",-6.75148,-38.2311,Mai,200
"Município (-6.75, -38.23)",-6.75148,-38.2311,Jun,200
"Município (-6.75, -38.23)",-6.75148,-38.2311,Jul,200
"Município (-6.75, -38.23)",-6.75148,-38.2311,Ago,200
"Município (-6.75, -38.23)",-6.75148,-38.2311,Set,200
"Município (-6.75, -38.23)",-6.75148,-38.2311,Out,200
"Município (-6.75, -38.23)",-6.75148,-38.2311,Nov,200
"Município (-6.75, -38.23)",-6.75148,-38.2311,Dez,200
"Município (-6.75, -35.66)",-6.75161,-35.6636,Jan,200
"Município (-6.75, -35.66)",-6.75161,-35.6636,Fev,200
"Município (-6.75, -35.66)",-6.75161,-35.6636,Mar,200
"Município (-6.75, -35.66)",-6.75161,-35.6636,Abr,200
"Município (-6.75, -35.66)",-6.75161,-35.6636,Mai,200
"Município (-6.75, -35.66)",-6.75161,-35.6636,Jun,200
"Município (-6.75, -35.66)",-6.75161,-35.6636,Jul,200
"Município (-6.75, -35.66)",-6.75161,-35.6636,Ago,200
"Município (-6.75, -35.66)",-6.75161,-35.6636,Set,200
"Município (-6.75, -35.66)",-6.75161,-35.6636,Out,200
"Município (-6.75, -35.66)",-6.75161,-35.6636,Nov,200
"Município (-6.75, -35.66)",-6.75161,-35.6636,Dez,200
"Município (-6.75, -51.09)",-6.7529,-51.0858,Jan,200
"Município (-6.75, -51.09)",-6.7529,-51.0858,Fev,200
"Município (-6.75, -51.09)",-6.7529,-51.0858,Mar,200
"Município (-6.75, -51.09)",-6.7529,-51.0858,Abr,200
"Município (-6.75, -51.09)",-6.7529,-51.0858,Mai,200
"Município (-6.75, -51.09)",-6.7529,-51.0858,Jun,200
"Município (-6.75, -51.09)",-6.7529,-51.0858,Jul,200
"Município (-6.75, -51.09)",-6.7529,-51.0858,Ago,200
"Município (-6.75, -51.09)",-6.7529,-51.0858,Set,200
"Município (-6.75, -51.09)",-6.7529,-51.0858,Out,200
"Município (-6.75, -51.09)",-6.7529,-51.0858,Nov,200
"Município (-6.75, -51.09)",-6.7529,-51.0858,Dez,200
"Município (-6.75, -36.48)",-6.74997,-36.4758,Jan,200
"Município (-6.75, -36.48)",-6.74997,-36.4758,Fev,200
"Município (-6.75, -36.48)",-6.74997,-36.4758,Mar,200
"Município (-6.75, -36.48)",-6.74997,-36.4758,Abr,200
"Município (-6.75, -36.48)",-6.74997,-36.4758,Mai,200
"Município (-6.75, -36.48)",-6.74997,-36.4758,Jun,200
"Município (-6.75, -36.48)",-6.74997,-36.4758,Jul,200
"Município (-6.75, -36.48)",-6.74997,-36.4758,Ago,200
"Município (-6.75, -36.48)",-6.74997,-36.4758,Set,200
"Município (-6.75, -36.48)",-6.74997,-36.4758,Out,200
"Município (-6.75, -36.48)",-6.74997,-36.4758,Nov,200
"Município (-6.75, -36.48)",-6.74997,-36.4758,Dez,200
"Município (-6.76, -36.99)",-6.76189,-36.9913,Jan,200
"Município (-6.76, -36.99)",-6.76189,-36.9913,Mar,200
"Município (-6.76, -36.99)",-6.76189,-36.9913,Mai,200
"Município (-6.76, -36.99)",-6.76189,-36.9913,Nov,200
"Município (-6.76, -36.8)",-6.76295,-36.7972,Fev,200
"Município (-6.76, -36.8)",-6.76295,-36.7972,Mar,200
"Município (-6.76, -36.8)",-6.76295,-36.7972,Mai,200
"Município (-6.76, -36.8)",-6.76295,-36.7972,Jul,200
"Município (-6.76, -36.8)",-6.76295,-36.7972,Ago,200
"Município (-6.76, -36.8)",-6.76295,-36.7972,Set,200
"Município (-6.76, -36.8)",-6.76295,-36.7972,Out,200
"Município (-6.76, -36.8)",-6.76295,-36.7972,Nov,200
"Município (-6.77, -35.01)",-6.76535,-35.0087,Mai,200
"Município (-6.77, -35.01)",-6.76535,-35.0087,Jul,200
"Município (-6.77, -35.01)",-6.76535,-35.0087,Ago,200
"Município (-6.77, -35.01)",-6.76535,-35.0087,Set,200
"Município (-6.77, -37.8)",-6.76606,-37.8003,Jan,200
"Município (-6.77, -37.8)",-6.76606,-37.8003,Fev,200
"Município (-6.77, -37.8)",-6.76606,-37.8003,Mar,200
"Município (-6.77, -37.8)",-6.76606,-37.8003,Abr,200
"Município (-6.77, -37.8)",-6.76606,-37.8003,Mai,200
"Município (-6.77, -37.8)",-6.76606,-37.8003,Jun,200
"Município (-6.77, -37.8)",-6.76606,-37.8003,Jul,200
"Município (-6.77, -37.8)",-6.76606,-37.8003,Ago,200
"Município (-6.77, -37.8)",-6.76606,-37.8003,Set,200
"Município (-6.77, -37.8)",-6.76606,-37.8003,Out,200
"Município (-6.77, -37.8)",-6.76606,-37.8003,Nov,200
"Município (-6.77, -37.8)",-6.76606,-37.8003,Dez,200
"Município (-6.77, -36.73)",-6.76643,-36.7312,Jan,200
"Município (-6.77, -36.73)",-6.76643,-36.7312,Fev,200
"Município (-6.77, -36.73)",-6.76643,-36.7312,Mar,200
"Município (-6.77, -36.73)",-6.76643,-36.7312,Abr,200
"Município (-6.77, -36.73)",-6.76643,-36.7312,Mai,200
"Município (-6.77, -36.73)",-6.76643,-36.7312,Jun,200
"Município (-6.77, -36.73)",-6.76643,-36.7312,Jul,200
"Município (-6.77, -36.73)",-6.76643,-36.7312,Ago,200
"Município (-6.77, -36.73)",-6.76643,-36.7312,Set,200
"Município (-6.77, -36.73)",-6.76643,-36.7312,Out,200
"Município (-6.77, -36.73)",-6.76643,-36.7312,Nov,200
"Município (-6.77, -36.73)",-6.76643,-36.7312,Dez,200
"Município (-6.77, -39.99)",-6.76919,-39.987,Jan,200
"Município (-6.77, -39.99)",-6.76919,-39.987,Fev,200
"Município (-6.77, -39.99)",-6.76919,-39.987,Mar,200
"Município (-6.77, -39.99)",-6.76919,-39.987,Abr,200
"Município (-6.77, -39.99)",-6.76919,-39.987,Mai,200
"Município (-6.77, -39.99)",-6.76919,-39.987,Jun,200
"Município (-6.77, -39.99)",-6.76919,-39.987,Jul,200
"Município (-6.77, -39.99)",-6.76919,-39.987,Ago,200
"Município (-6.77, -39.99)",-6.76919,-39.987,Set,200
"Município (-6.77, -39.99)",-6.76919,-39.987,Out,200
"Município (-6.77, -39.99)",-6.76919,-39.987,Nov,200
"Município (-6.77, -39.99)",-6.76919,-39.987,Dez,200
"Município (-6.77, -36.25)",-6.77067,-36.2538,Jan,200
"Município (-6.77, -43.02)",-6.77182,-43.0241,Jan,200
"Município (-6.77, -43.02)",-6.77182,-43.0241,Fev,200
"Município (-6.77, -43.02)",-6.77182,-43.0241,Mar,200
"Município (-6.77, -43.02)",-6.77182,-43.0241,Abr,200
"Município (-6.77, -43.02)",-6.77182,-43.0241,Mai,200
"Município (-6.77, -43.02)",-6.77182,-43.0241,Jun,200
"Município (-6.77, -43.02)",-6.77182,-43.0241,Jul,200
"Município (-6.77, -43.02)",-6.77182,-43.0241,Ago,200
"Município (-6.77, -43.02)",-6.77182,-43.0241,Set,200
"Município (-6.77, -43.02)",-6.77182,-43.0241,Out,200
"Município (-6.77, -43.02)",-6.77182,-43.0241,Nov,200
"Município (-6.77, -43.02)",-6.77182,-43.0241,Dez,200
"Município (-6.77, -48.3)",-6.77302,-48.2958,Jan,200
"Município (-6.77, -48.3)",-6.77302,-48.2958,Fev,200
"Município (-6.77, -48.3)",-6.77302,-48.2958,Mar,200
"Município (-6.77, -48.3)",-6.77302,-48.2958,Abr,200
"Município (-6.77, -48.3)",-6.77302,-48.2958,Mai,200
"Município (-6.77, -48.3)",-6.77302,-48.2958,Jun,200
"Município (-6.77, -48.3)",-6.77302,-48.2958,Jul,200
"Município (-6.77, -48.3)",-6.77302,-48.2958,Ago,200
"Município (-6.77, -48.3)",-6.77302,-48.2958,Set,200
"Município (-6.77, -48.3)",-6.77302,-48.2958,Out,200
"Município (-6.77, -48.3)",-6.77302,-48.2958,Nov,200
"Município (-6.77, -48.3)",-6.77302,-48.2958,Dez,200
"Município (-6.78, -35.49)",-6.77922,-35.4906,Jan,200
"Município (-6.78, -35.49)",-6.77922,-35.4906,Fev,200
"Município (-6.78, -35.49)",-6.77922,-35.4906,Mar,200
"Município (-6.78, -35.49)",-6.77922,-35.4906,Abr,200
"Município (-6.78, -35.49)",-6.77922,-35.4906,Mai,200
"Município (-6.78, -35.49)",-6.77922,-35.4906,Jun,200
"Município (-6.78, -35.49)",-6.77922,-35.4906,Jul,200
"Município (-6.78, -35.49)",-6.77922,-35.4906,Ago,200
"Município (-6.78, -35.49)",-6.77922,-35.4906,Set,200
"Município (-6.78, -35.49)",-6.77922,-35.4906,Out,200
"Município (-6.78, -35.49)",-6.77922,-35.4906,Nov,200
"Município (-6.78, -35.82)",-6.77954,-35.8179,Jan,200
"Município (-6.78, -35.82)",-6.77954,-35.8179,Fev,200
"Município (-6.78, -35.82)",-6.77954,-35.8179,Mar,200
"Município (-6.78, -35.82)",-6.77954,-35.8179,Abr,200
"Município (-6.78, -35.82)",-6.77954,-35.8179,Jul,200
"Município (-6.78, -35.82)",-6.77954,-35.8179,Ago,200
"Município (-6.78, -35.82)",-6.77954,-35.8179,Set,200
